recommendationid,steamid,num_games_owned,num_reviews,playtime_forever,playtime_last_two_weeks,playtime_at_review,deck_playtime_at_review,last_played,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,developer_response,timestamp_dev_responded,primarily_steam_deck
205016706,76561198845973641,312,28,4739,0,4606,,1758812211,schinese,"    还不错，游戏支持最多两人无缝联机的同时拉两个太阳战士和两个入侵的，混战时相当欢乐，联机部分体验非常不错 
    游戏内提供了多个轮椅可用，相对于最初版本增加了落地保护使玩家不会被连续拍皮球，但上升气流跳跳乐部分仍令人恼火，四周目起机关陷阱基本碰到就是秒，跑图挺爽的，低容错高收益 
   dlc部分值得扣一分，四个BOSS中有三个是多boss对战，还有一个是两个管血疯狗，地图上前期剑圣扎堆后期全是机关跳跳乐，二周目忍俊不禁，但部分装备很有价值，推荐一周目全收集完",1758620716,1758620716,True,0,0,0.5,0,False,False,False,,,False
154118242,76561198004001370,0,82,1697,0,1697,,1758572132,english,"The last 1/3rd of this game is easily the best part.

Protips:
-Wear heavy armor and have lots of poise
-Actually block and try to perfect block stuff
-Use a heavy weapon and upgrade the ♥♥♥♥ out of it, try to one-shot everything. Learn its moveset
-When you get a lot of salt, just leave the map and go level up, don't try to get more (not worth it)
-Talk to all of the NPCs in the Vale and repeat this with each new area you find, they can give you stuff (I went 80% of the game not knowing about Fated Mage Hunts or Decoctions)

This game occasionally has annoying combat design, but the above tips will minimize all of the issues.
",1703236642,1758572578,True,4,1,0.491247475147247314,0,True,False,False,,,False
204964738,76561198076378579,0,497,12,0,12,,1758564443,english,"I generally do not like 2D games and this one did not surprise me. Also, the story, art style, and characters are very juvenile, directed at probably early teens or younger. 15/100",1758564605,1758564605,False,0,1,0.313351154327392578,0,False,False,False,,,False
204943721,76561198151020889,0,1,6236,0,211,,1760498984,brazilian,"ao contrário do que muitos dizem, eu particularmente gostei do jogo.",1758544413,1758544413,True,0,0,0.5,0,True,False,False,,,False
204817213,76561198154021157,0,7,4707,0,2440,,1773029308,spanish,"Lo recomiendo a pesar de ser un juego soso, lo juego un rato 30 minutos a una hora Aproximadamente, no puedo concentrarme, me termino quedando dormido, ni parecido al primero.
El primer juego Salt and Santuary me encanta lo termine varias veces, hasta en la musica del boss es genial, en cambio la de Salt and Sacrifice  es aburrida.
No me termina por convencer este.",1758404172,1758404172,True,3,0,0.550408720970153809,0,True,False,False,,,False
176130370,76561198407185537,103,34,3617,0,3617,,1758394477,schinese,"更了dlc和这么多补丁重新玩还是一坨屎，建议看攻略拿喜欢的强力武器减少学习成本，穿重甲控制负重到黄。

糕手的我重玩换大刀重甲基本没咋死过，就是相比之前人太少了可惜了这联机。虽然是被一代骗进来了，但还是改个好评吧。

好评改不了一点",1727754199,1758394518,False,0,0,0.507352948188781738,0,True,False,False,,,False
204576512,76561198231952104,1444,186,1209,0,1100,,1758434336,english,"Oh my god this game sucks. It's like they went ""hmm copying dark souls worked the first time, let's copy monster hunter this time!"" but EVERY big monster hunt is the exact same guy with slightly different attacks. The hub town is needlessly large and annoying to traverse, you need to go back here to level up, instead of being able to level up at any save point, which would be logical, sensible, and not waste the player's time. Basically every single last decision made in the development of this game feels like the wrong decision.

I will say there is some very nice ambient music, although you have to turn down sfx and turn it up to hear it. Also, whoever wrote the little conversations you have with the named mages after you kill them, that person deserves a raise. And..... yeah, that's about it for the good. And, I mean, the game is mechanically sound, it's the same engine as the *vastly superior* first game, obviously.

Now, I could talk for ages about all the things that are bad. Bad balance in equipment, light armor is trash and low equip load is not a big change in combat, just in movement speed... so heavy armor is just so much better. Bad boss fights, which are very repetitive and the mages all  respawn randomly so they're in the way all the time. Bad damage scaling with the upgrades, some weapons have really trash upgrade/scaling potential and are just useless. Bad skill point system that locks you into a rather restricted playstyle and doesn't allow an actual full respec to try different things. The annoying hub town, the annoying main shop with a billion things to buy and no sorting options. Boring game design, boring and uninspired enemy attack patterns. Just boring. Repetitive. Way, way too easy. It's just bad. There's lots of other annoying things that if you make the mistake of buying this game, I'm sure you will discover for yourself. A really terrible follow-up to Salt and Sanctuary. Really disappointing. I hope their next game is great, and not like this one.",1758140862,1758358778,False,2,0,0.425026625394821167,3,False,False,False,,,False
204671408,76561198300940470,124,41,2726,0,1494,,1758820370,czech,not bad,1758256703,1758256703,True,0,0,0.5,0,False,False,False,,,False
198911423,76561198065260947,436,96,638,0,638,,1751623141,english,"Inferior to Salt & Sanctuary in EVERY aspect. The gameplay loop is find a mage, hit him twice, he teleports, repeat for 20 minutes and a enemy suddenly hits you with a short sword, taking 1% of your life but sending you to the other side of the map. 

Honestly I only got frustration in this game 

Recomended video > https://www.youtube.com/watch?v=i5O2XjKSqi0",1751623350,1758223048,False,34,4,0.745958685874938965,1,True,False,False,,,False
204636066,76561198358091466,146,6,306,0,306,,1758218310,schinese,全是换皮boss,1758218660,1758218660,False,0,0,0.5,0,False,False,False,,,False
204002950,76561198436928812,202,17,168,0,15,,1771687929,russian,имба,1757496682,1758038249,True,0,0,0.523809552192687988,0,True,False,False,,,False
204420942,76561198014348261,992,24,86,0,86,,1757962544,english,"Unplayable mess, the character is slow and clunky, the stamina is gone after 2 attacks and a dodge, the art is blurry and muddy, the movement sucks, enemies can make you fly 1,5 screens from a single attack, can't progress need to farm higher tier items and the list goes on... also the mage fight sucks ahh",1757962974,1757962974,False,1,3,0.416328191757202148,0,False,False,False,,,False
197006399,76561199061340703,158,53,2538,0,2538,,1721576016,brazilian,"Pois zé meus camaradas, vocês não tem noção o quanto fiquei hypado e triste de saber que esse game saiu como exclusivo de console, tempo se passou e saiu pela lojinha que nos da jogos de graça as quintas =), então falei que iria esperar, tempos poucos mais de um ano esse game saiu pra Steam e finalmente coloquei minhas mãos na minha saga que sempre guardo num potinho, então bora lá!!!. Cara o jogo começa com um escopo diferente mas com a mesma pegada que o Primeiro, aqui começamos sendo perseguidos por algo, ainda não sabemos o que é, mas acaba acontecendo um fato triste, mataram o nosso amigo potro Veadão e o Veado que estava guiando e quem fez isso também não sabemos mas pelas ações provavelmente era os discípulos do VenonExtreme, que dão flechadas no joelho, das flechas Carmesim, jurei vingança  pelo meu amigos e Potro caídos, pegamos os últimos itens que tinha no corpo do nosso amigo, já que estávamos indefesos , e seguimos pro lado oposto das flechas, porém encontramos o Bodão, clássica situação de um bom mais ou menos intermediario te encontra e te come na porrada porem é totalmente possível vence-lo, depois de vencer ou perder somos levados e apresentados ao HubWorld do game, apesar de ser mais pratico pro mundo em si não é tão legal pra quem gosta daquele mundo fechadinho e conectado, porem não tem muito o que fazer então começamos a conhecer a área inicial do game pelo portão que fica no centro desse wub, cada área tem um warpzone magica e devido porem voce deve operala e pra isso voce vai descobrindo aos poucos cada região que se traduz de alguma runa achada ou cumprindo algum pre requisito necessario e isso leva a varios mundos, porem são bem isolados um do outro e nem parece o mesmo mundo se for tentar comparar entre eles, acaba transformando quando num jogo de fases, coisa que o primeiro faz muito melhor, mundo melhor construído e tu toma de nota todos os mapas de maneira orgânica, aqui é meio confuso, quase tudo foi um pouco melhorado em relação ao primeiro sem muitas alterações em relação a utilização das armas porem a obtenção delas muda e isso se da por causa do novo sistema de bosses ativos no mundo, como se você entrasse no modo exploração no Monster Hunter, se andar pelo mapa você pode achar uma variedade de bosses, que aqui são chamados de magos, renascidos pelo seu forte desejo pessoal e corrupção, são magos que os poderes subiram a cabeça e se tornaram muito poderosos porém muito agressivos e letais, cada um desses magos tem um elemento e mapas a Spawnar e com o decorrer da jogatina, a variedade é legal porém eles enchem o saco quando você só quer passar, da pra fugir, mas tem casos que tu só quer ir pro boss principal e esses te dão dano e se colocar na ponta do lápis era o hit que faria você se sagrar campeão mas esses lazarentos tiram isso de voce. Bosses principais são ok, provavelmente só da a constância de vezes que você esta numa boss fight por causa dos Magos, mas são divertidos sim, temática é muito boa e a historia acompanha isso com uma conclusão que reflito como triste mas necessária. conta com 2 finais que você fã de platina deve se atentar pra pegar a conquista relacionado um pra cada final. A conclusão é:  um ótimo game porem que se perdeu quando tentou colocar coisas demais, os magos são legais mas se tornam, insuportáveis em alguns momentos, trilha nem um pouco marcante, mundos fragmentados e sim vou falar isso, um HubWorld , sim a existência dele cria margem pro problema da fragmentação porem o o sistema em si não é ruim, mas não é que nem o Hub world bem feito que nem o do DS 1 ou 2, mas enfim isso é mais questão de gosto, Minha nota final 7/10 erros mágicos.",1749687566,1757922244,True,0,0,0.5,0,True,False,False,,,False
